⚠️ File truncated for preview (showing first 0.5MB of 5.6MB)
────────────────────────────────────────────────────────────

timestamp,station,chlorine_mg_l,ph,turbidity_ntu,temperature_c,conductivity_us_cm,chlorine_compliant,ph_compliant,turbidity_compliant,overall_compliant
2024-01-01 19:00:00,Station-06-Airport,1.477,7.31,0.47,27.7,432.3,Yes,Yes,Yes,Yes
2024-01-01 19:00:00,Station-07-Hospital,1.611,7.14,1.08,27.3,456.6,Yes,Yes,Yes,Yes
2024-01-01 19:00:00,Station-08-University,1.896,7.18,0.89,22.3,460.1,Yes,Yes,Yes,Yes
2024-01-01 19:00:00,Station-09-Mall,1.821,7.29,0.7,22.5,455.9,Yes,Yes,Yes,Yes
2024-01-01 19:00:00,Station-10-Port,1.998,7.49,0.36,26.5,426.4,Yes,Yes,Yes,Yes
2024-01-01 19:00:00,Station-11-Suburb-East,1.965,7.34,0.97,32.3,398.0,Yes,Yes,Yes,Yes
2024-01-01 19:00:00,Station-12-Suburb-West,1.935,7.22,0.58,24.8,452.6,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-01-Downtown,1.406,7.49,0.54,28.6,431.5,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-02-Industrial,1.247,7.3,1.12,27.6,463.6,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-03-Residential-North,1.265,7.39,0.57,24.5,406.8,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-04-Residential-South,1.297,7.27,0.71,28.2,475.3,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-05-Coastal,1.499,7.54,0.44,31.1,548.9,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-06-Airport,1.553,7.39,1.02,29.6,440.6,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-07-Hospital,1.593,7.43,1.04,23.6,412.0,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-08-University,2.036,7.39,0.39,25.9,406.8,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-09-Mall,1.878,7.13,0.61,26.2,431.6,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-10-Port,2.159,7.34,0.99,27.5,438.8,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-11-Suburb-East,2.162,7.38,1.31,26.5,491.4,Yes,Yes,Yes,Yes
2024-01-01 20:00:00,Station-12-Suburb-West,2.003,7.46,0.26,26.4,456.4,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-01-Downtown,1.249,7.41,1.1,30.0,457.2,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-02-Industrial,0.979,7.38,1.08,28.4,473.9,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-03-Residential-North,1.235,7.34,0.8,27.5,424.8,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-04-Residential-South,1.423,7.36,0.49,24.4,425.3,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-05-Coastal,1.959,7.16,0.56,23.0,502.9,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-06-Airport,1.774,7.41,0.31,24.4,467.4,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-07-Hospital,1.557,7.06,0.67,22.8,483.2,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-08-University,1.609,7.24,1.3,23.5,514.5,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-09-Mall,2.047,7.43,1.0,23.2,423.5,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-10-Port,2.092,7.35,0.82,25.7,449.7,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-11-Suburb-East,2.295,7.29,1.48,24.0,473.1,Yes,Yes,Yes,Yes
2024-01-01 21:00:00,Station-12-Suburb-West,1.666,7.32,0.64,24.2,504.9,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-01-Downtown,1.451,7.48,0.47,22.2,470.3,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-02-Industrial,1.455,7.4,0.17,22.9,413.6,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-03-Residential-North,1.47,7.42,0.8,23.5,459.0,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-04-Residential-South,1.44,7.55,0.92,22.7,446.9,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-05-Coastal,1.589,7.29,0.7,26.2,513.3,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-06-Airport,1.727,7.27,0.39,23.8,448.2,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-07-Hospital,1.724,7.27,0.88,22.5,423.9,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-08-University,2.107,7.02,0.0,22.0,455.4,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-09-Mall,2.133,7.17,0.45,29.0,456.6,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-10-Port,1.958,7.28,0.58,30.8,434.3,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-11-Suburb-East,2.418,7.53,0.05,23.7,412.9,Yes,Yes,Yes,Yes
2024-01-01 22:00:00,Station-12-Suburb-West,0.118,7.54,0.7,26.0,456.6,No,Yes,Yes,No
2024-01-01 23:00:00,Station-01-Downtown,1.637,7.39,0.0,23.5,427.9,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-02-Industrial,1.369,7.3,0.3,27.4,490.9,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-03-Residential-North,1.462,7.37,0.07,29.7,447.3,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-04-Residential-South,1.282,6.99,1.03,27.9,450.8,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-05-Coastal,1.861,7.22,0.65,29.6,565.8,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-06-Airport,1.897,7.17,0.43,28.4,471.3,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-07-Hospital,1.829,7.49,0.09,25.4,444.7,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-08-University,2.035,7.4,0.3,26.0,449.7,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-09-Mall,2.462,7.25,0.88,25.2,414.8,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-10-Port,2.404,7.14,0.0,26.3,482.1,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-11-Suburb-East,2.308,7.26,0.98,25.6,430.3,Yes,Yes,Yes,Yes
2024-01-01 23:00:00,Station-12-Suburb-West,2.11,7.11,0.33,27.3,384.0,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-01-Downtown,1.316,7.1,0.2,22.9,436.6,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-02-Industrial,1.308,7.49,0.82,26.9,450.2,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-03-Residential-North,1.491,7.42,0.0,27.6,435.2,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-04-Residential-South,1.926,7.22,0.51,25.3,423.7,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-05-Coastal,1.831,7.2,0.89,26.0,544.9,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-06-Airport,1.691,7.47,0.65,29.6,413.0,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-07-Hospital,1.818,6.97,0.15,28.8,434.8,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-08-University,1.996,7.32,0.66,22.3,443.3,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-09-Mall,1.964,7.25,0.63,28.0,440.3,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-10-Port,2.159,7.08,1.6,23.2,414.1,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-11-Suburb-East,2.334,7.02,1.22,28.0,429.5,Yes,Yes,Yes,Yes
2024-01-02 00:00:00,Station-12-Suburb-West,1.872,7.24,0.25,28.3,413.8,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-01-Downtown,1.462,7.66,0.0,26.5,464.5,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-02-Industrial,1.426,7.35,0.65,25.5,492.3,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-03-Residential-North,1.797,7.18,0.63,25.1,424.9,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-04-Residential-South,1.458,7.39,0.68,27.8,442.6,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-05-Coastal,1.875,7.61,0.75,28.0,522.5,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-06-Airport,1.599,7.04,0.28,23.5,451.6,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-07-Hospital,1.776,7.15,0.2,28.9,412.9,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-08-University,2.107,7.09,0.51,25.1,522.8,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-09-Mall,1.83,7.33,0.4,25.9,459.5,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-10-Port,2.223,7.14,0.63,23.9,489.3,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-11-Suburb-East,2.209,7.52,0.44,31.9,465.7,Yes,Yes,Yes,Yes
2024-01-02 01:00:00,Station-12-Suburb-West,1.988,7.17,0.78,24.4,480.5,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-01-Downtown,1.301,7.37,0.43,26.8,433.0,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-02-Industrial,1.325,7.36,0.37,25.1,484.8,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-03-Residential-North,1.515,7.12,0.15,22.5,447.7,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-04-Residential-South,1.63,7.47,0.38,25.4,445.7,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-05-Coastal,1.671,7.34,0.0,22.3,510.9,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-06-Airport,1.661,7.39,0.24,28.0,417.4,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-07-Hospital,1.912,7.16,0.18,25.8,463.0,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-08-University,2.179,7.46,0.66,22.4,425.8,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-09-Mall,2.326,7.28,1.1,31.2,408.0,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-10-Port,2.365,7.11,1.1,22.1,430.0,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-11-Suburb-East,2.124,7.29,0.66,22.8,433.1,Yes,Yes,Yes,Yes
2024-01-02 02:00:00,Station-12-Suburb-West,2.147,7.1,0.61,26.4,447.4,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-01-Downtown,1.539,7.69,0.48,26.2,420.9,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-02-Industrial,1.641,7.07,0.4,24.8,502.5,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-03-Residential-North,1.307,6.93,0.04,26.5,442.9,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-04-Residential-South,1.374,7.47,0.56,30.6,439.2,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-05-Coastal,1.732,7.11,0.43,28.5,550.2,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-06-Airport,1.985,7.35,0.36,22.5,443.1,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-07-Hospital,1.969,7.28,0.76,22.5,476.7,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-08-University,2.187,7.08,0.78,30.9,420.8,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-09-Mall,2.095,7.25,0.63,24.6,429.9,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-10-Port,2.397,7.17,0.46,27.1,508.6,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-11-Suburb-East,2.223,7.42,0.57,29.9,421.3,Yes,Yes,Yes,Yes
2024-01-02 03:00:00,Station-12-Suburb-West,1.819,7.22,0.37,22.1,488.3,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-01-Downtown,1.424,7.28,0.45,25.3,442.7,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-02-Industrial,1.274,7.1,1.07,23.1,427.0,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-03-Residential-North,1.435,7.17,1.05,23.1,502.0,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-04-Residential-South,1.524,7.27,0.74,23.0,423.0,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-05-Coastal,1.592,7.34,0.3,22.4,462.3,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-06-Airport,1.716,7.43,0.82,25.2,438.4,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-07-Hospital,1.811,7.14,0.44,23.3,409.2,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-08-University,2.124,7.51,0.8,28.3,451.2,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-09-Mall,2.238,7.23,1.07,26.1,430.2,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-10-Port,2.214,7.43,0.44,28.6,398.0,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-11-Suburb-East,2.466,7.4,0.03,23.8,511.2,Yes,Yes,Yes,Yes
2024-01-02 04:00:00,Station-12-Suburb-West,1.871,7.44,1.05,27.0,510.2,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-01-Downtown,1.16,7.41,1.21,27.0,504.9,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-02-Industrial,1.262,7.49,0.52,33.1,503.5,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-03-Residential-North,1.687,7.29,0.0,22.5,470.0,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-04-Residential-South,1.464,7.33,0.64,24.9,478.3,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-05-Coastal,1.696,7.4,0.46,30.8,484.0,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-06-Airport,1.696,7.5,0.0,24.8,418.0,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-07-Hospital,2.091,7.42,0.57,24.5,439.9,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-08-University,2.101,7.29,0.72,22.3,375.6,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-09-Mall,2.023,7.53,0.94,22.5,446.2,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-10-Port,2.15,7.39,0.67,26.9,469.8,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-11-Suburb-East,2.485,7.16,0.44,24.3,471.7,Yes,Yes,Yes,Yes
2024-01-02 05:00:00,Station-12-Suburb-West,1.937,7.22,0.36,23.9,462.9,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-01-Downtown,1.078,7.2,0.38,23.7,406.9,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-02-Industrial,1.248,7.32,0.92,22.3,389.1,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-03-Residential-North,1.179,7.38,1.04,25.0,485.0,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-04-Residential-South,1.571,7.1,0.69,24.6,471.6,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-05-Coastal,1.526,7.29,0.81,28.4,560.2,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-06-Airport,1.797,7.13,0.8,23.7,452.8,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-07-Hospital,1.536,7.36,0.65,26.9,470.1,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-08-University,1.673,7.26,0.66,23.0,459.0,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-09-Mall,2.35,7.29,1.33,26.9,480.2,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-10-Port,2.13,7.33,0.19,29.1,444.1,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-11-Suburb-East,1.786,7.53,0.25,28.8,474.3,Yes,Yes,Yes,Yes
2024-01-02 06:00:00,Station-12-Suburb-West,1.82,7.21,0.3,29.1,439.3,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-01-Downtown,1.281,7.47,0.22,23.5,450.4,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-02-Industrial,1.312,7.42,0.74,24.9,416.6,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-03-Residential-North,1.45,7.2,0.56,25.3,494.5,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-04-Residential-South,1.408,7.51,1.06,29.4,474.8,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-05-Coastal,1.62,7.28,0.74,24.2,569.6,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-06-Airport,1.742,7.53,0.85,25.0,462.6,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-07-Hospital,1.861,7.59,1.03,24.1,436.5,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-08-University,2.168,7.28,0.44,28.1,424.1,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-09-Mall,1.945,7.41,0.97,27.8,454.6,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-10-Port,2.225,7.64,0.97,30.0,404.7,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-11-Suburb-East,2.089,7.19,0.0,22.4,491.8,Yes,Yes,Yes,Yes
2024-01-02 07:00:00,Station-12-Suburb-West,1.82,7.33,0.44,24.5,458.6,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-01-Downtown,1.205,7.13,0.85,25.4,435.7,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-02-Industrial,1.038,7.47,0.5,28.3,442.3,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-03-Residential-North,1.405,7.4,0.29,31.0,457.6,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-04-Residential-South,1.446,7.28,0.51,22.9,494.6,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-05-Coastal,1.357,7.12,0.89,29.8,523.8,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-06-Airport,1.511,7.39,0.5,22.8,448.6,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-07-Hospital,2.154,7.15,1.57,35.0,427.8,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-08-University,1.915,7.22,0.58,27.5,430.7,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-09-Mall,2.023,7.16,0.42,23.0,447.4,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-10-Port,2.279,7.23,0.7,27.6,446.0,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-11-Suburb-East,2.378,7.02,0.49,25.8,430.4,Yes,Yes,Yes,Yes
2024-01-02 08:00:00,Station-12-Suburb-West,1.859,7.37,0.89,28.0,434.3,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-01-Downtown,1.277,7.41,0.29,28.5,406.3,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-02-Industrial,1.301,7.25,0.49,27.7,379.6,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-03-Residential-North,1.309,7.31,0.75,24.9,443.6,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-04-Residential-South,1.329,7.46,0.51,23.1,441.9,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-05-Coastal,1.884,7.36,1.12,24.5,532.8,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-06-Airport,1.546,7.33,1.17,27.9,452.0,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-07-Hospital,1.655,7.45,0.49,28.0,415.5,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-08-University,1.918,7.49,0.72,28.1,452.7,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-09-Mall,1.936,7.71,1.25,23.0,425.0,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-10-Port,1.859,7.36,0.62,24.3,459.7,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-11-Suburb-East,2.265,7.47,0.79,25.6,426.9,Yes,Yes,Yes,Yes
2024-01-02 09:00:00,Station-12-Suburb-West,1.987,7.14,0.92,25.6,448.7,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-01-Downtown,1.426,7.12,0.82,28.6,474.4,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-02-Industrial,1.481,7.25,0.47,25.1,451.1,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-03-Residential-North,1.26,7.41,0.0,26.0,480.4,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-04-Residential-South,1.704,7.4,0.55,29.1,403.8,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-05-Coastal,1.654,7.31,1.11,27.1,561.2,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-06-Airport,1.686,7.42,0.39,28.5,440.4,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-07-Hospital,1.903,7.06,0.4,23.2,461.6,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-08-University,2.095,7.38,0.24,25.6,433.7,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-09-Mall,2.103,7.22,0.98,22.6,368.8,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-10-Port,2.198,7.45,0.61,24.4,426.8,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-11-Suburb-East,2.344,6.93,0.09,27.2,473.6,Yes,Yes,Yes,Yes
2024-01-02 10:00:00,Station-12-Suburb-West,2.022,7.47,0.48,29.3,506.2,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-01-Downtown,1.206,7.1,0.86,25.6,464.1,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-02-Industrial,1.174,7.38,0.59,23.7,408.7,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-03-Residential-North,1.471,7.37,0.76,22.1,434.8,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-04-Residential-South,1.692,7.37,0.64,28.0,462.1,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-05-Coastal,1.671,7.32,0.42,23.8,508.3,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-06-Airport,1.723,7.26,0.79,31.3,482.7,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-07-Hospital,2.243,7.07,0.34,23.3,438.0,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-08-University,2.056,7.24,0.83,26.9,462.4,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-09-Mall,1.948,7.38,0.7,23.8,450.9,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-10-Port,2.41,7.22,0.39,25.3,465.9,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-11-Suburb-East,2.428,7.26,0.11,28.2,437.0,Yes,Yes,Yes,Yes
2024-01-02 11:00:00,Station-12-Suburb-West,2.119,7.42,0.0,24.7,447.4,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-01-Downtown,1.395,7.27,0.2,33.9,474.4,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-02-Industrial,1.376,7.24,0.17,25.3,439.7,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-03-Residential-North,1.561,7.16,0.79,26.2,418.5,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-04-Residential-South,1.497,7.22,0.16,27.3,440.3,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-05-Coastal,1.658,7.14,0.38,29.4,552.4,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-06-Airport,1.557,7.09,0.5,22.4,493.9,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-07-Hospital,1.843,7.04,1.32,28.9,419.9,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-08-University,2.02,6.96,0.47,24.2,414.9,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-09-Mall,2.136,7.16,0.79,25.8,441.8,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-10-Port,2.152,7.33,0.06,26.4,484.2,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-11-Suburb-East,2.714,7.42,0.37,26.5,451.3,Yes,Yes,Yes,Yes
2024-01-02 12:00:00,Station-12-Suburb-West,1.61,7.28,0.52,22.3,485.8,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-01-Downtown,1.128,7.2,0.22,23.7,455.6,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-02-Industrial,1.202,7.16,0.5,24.3,452.2,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-03-Residential-North,1.572,7.28,0.65,23.0,437.5,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-04-Residential-South,1.753,7.35,0.83,27.3,454.8,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-05-Coastal,1.657,7.18,0.33,30.7,573.8,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-06-Airport,1.993,7.26,0.34,25.7,447.7,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-07-Hospital,1.941,7.38,0.0,26.6,453.5,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-08-University,2.152,7.39,0.89,23.1,453.0,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-09-Mall,2.025,7.23,0.25,24.7,444.3,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-10-Port,2.102,7.3,0.0,24.1,455.3,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-11-Suburb-East,2.367,7.23,0.35,26.9,445.4,Yes,Yes,Yes,Yes
2024-01-02 13:00:00,Station-12-Suburb-West,2.298,7.09,0.43,27.6,426.4,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-01-Downtown,1.133,7.54,0.09,28.2,443.1,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-02-Industrial,1.279,7.25,0.42,23.7,461.2,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-03-Residential-North,1.594,7.51,0.19,22.4,469.1,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-04-Residential-South,1.712,7.38,0.89,24.5,409.5,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-05-Coastal,1.891,7.3,0.34,22.2,517.0,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-06-Airport,1.951,7.29,0.53,28.0,491.7,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-07-Hospital,2.073,7.26,0.04,22.2,400.5,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-08-University,2.145,7.24,0.51,30.3,459.8,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-09-Mall,2.069,7.42,0.32,22.7,402.3,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-10-Port,2.265,7.32,0.12,23.9,459.6,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-11-Suburb-East,2.344,7.02,0.13,28.9,496.2,Yes,Yes,Yes,Yes
2024-01-02 14:00:00,Station-12-Suburb-West,2.062,6.86,0.24,29.5,483.9,Yes,Yes,Yes,Yes
