⚠️ File truncated for preview (showing first 0.5MB of 2.5MB)
────────────────────────────────────────────────────────────

customer_id,customer_type,billing_date,billing_period,consumption_gallons,bill_amount_usd,payment_status,rate_per_1000_gal
CUST-00043,Commercial,2024-07-05,2024-07,50429.0,166.29,Paid,3.0
CUST-00043,Commercial,2024-08-02,2024-08,43685.0,146.05,Paid,3.0
CUST-00044,Residential,2024-01-18,2024-01,8151.0,35.38,Paid,2.5
CUST-00044,Residential,2024-02-20,2024-02,9031.0,37.58,Paid,2.5
CUST-00044,Residential,2024-03-22,2024-03,9656.0,39.14,Paid,2.5
CUST-00044,Residential,2024-04-03,2024-04,8335.0,35.84,Paid,2.5
CUST-00044,Residential,2024-05-02,2024-05,8920.0,37.3,Paid,2.5
CUST-00044,Residential,2024-06-27,2024-06,11234.0,43.08,Pending,2.5
CUST-00044,Residential,2024-07-04,2024-07,14427.0,51.07,Paid,2.5
CUST-00044,Residential,2024-08-24,2024-08,15380.0,53.45,Overdue,2.5
CUST-00045,Commercial,2024-01-13,2024-01,30376.0,106.13,Paid,3.0
CUST-00045,Commercial,2024-02-19,2024-02,27810.0,98.43,Pending,3.0
CUST-00045,Commercial,2024-03-20,2024-03,30518.0,106.55,Paid,3.0
CUST-00045,Commercial,2024-04-20,2024-04,24186.0,87.56,Paid,3.0
CUST-00045,Commercial,2024-05-22,2024-05,27829.0,98.49,Paid,3.0
CUST-00045,Commercial,2024-06-21,2024-06,44108.0,147.32,Paid,3.0
CUST-00045,Commercial,2024-07-16,2024-07,9925.0,44.77,Paid,3.0
CUST-00045,Commercial,2024-08-28,2024-08,19060.0,72.18,Paid,3.0
CUST-00046,Residential,2024-01-03,2024-01,7937.0,34.84,Paid,2.5
CUST-00046,Residential,2024-02-20,2024-02,8136.0,35.34,Paid,2.5
CUST-00046,Residential,2024-03-28,2024-03,6710.0,31.78,Paid,2.5
CUST-00046,Residential,2024-04-03,2024-04,5892.0,29.73,Paid,2.5
CUST-00046,Residential,2024-05-11,2024-05,6737.0,31.84,Paid,2.5
CUST-00046,Residential,2024-06-11,2024-06,10220.0,40.55,Overdue,2.5
CUST-00046,Residential,2024-07-24,2024-07,9376.0,38.44,Paid,2.5
CUST-00046,Residential,2024-08-13,2024-08,8745.0,36.86,Paid,2.5
CUST-00047,Residential,2024-01-15,2024-01,3343.0,23.36,Paid,2.5
CUST-00047,Residential,2024-02-23,2024-02,4302.0,25.76,Paid,2.5
CUST-00047,Residential,2024-03-18,2024-03,4403.0,26.01,Paid,2.5
CUST-00047,Residential,2024-04-09,2024-04,4221.0,25.55,Paid,2.5
CUST-00047,Residential,2024-05-25,2024-05,4431.0,26.08,Paid,2.5
CUST-00047,Residential,2024-06-18,2024-06,5172.0,27.93,Paid,2.5
CUST-00047,Residential,2024-07-24,2024-07,6333.0,30.83,Overdue,2.5
CUST-00047,Residential,2024-08-20,2024-08,6096.0,30.24,Paid,2.5
CUST-00048,Residential,2024-01-10,2024-01,10248.0,40.62,Paid,2.5
CUST-00048,Residential,2024-02-10,2024-02,10363.0,40.91,Pending,2.5
CUST-00048,Residential,2024-03-04,2024-03,13093.0,47.73,Paid,2.5
CUST-00048,Residential,2024-04-12,2024-04,10464.0,41.16,Paid,2.5
CUST-00048,Residential,2024-05-28,2024-05,12280.0,45.7,Paid,2.5
CUST-00048,Residential,2024-06-23,2024-06,16562.0,56.41,Paid,2.5
CUST-00048,Residential,2024-07-05,2024-07,12898.0,47.25,Paid,2.5
CUST-00048,Residential,2024-08-06,2024-08,19288.0,63.22,Paid,2.5
CUST-00049,Residential,2024-01-11,2024-01,6796.0,31.99,Pending,2.5
CUST-00049,Residential,2024-02-01,2024-02,6500.0,31.25,Paid,2.5
CUST-00049,Residential,2024-03-19,2024-03,7670.0,34.17,Pending,2.5
CUST-00049,Residential,2024-04-23,2024-04,7717.0,34.29,Paid,2.5
CUST-00049,Residential,2024-05-05,2024-05,6387.0,30.97,Overdue,2.5
CUST-00049,Residential,2024-06-22,2024-06,14584.0,51.46,Paid,2.5
CUST-00049,Residential,2024-07-22,2024-07,12163.0,45.41,Pending,2.5
CUST-00049,Residential,2024-08-05,2024-08,12681.0,46.7,Paid,2.5
CUST-00050,Commercial,2024-01-19,2024-01,16546.0,64.64,Paid,3.0
CUST-00050,Commercial,2024-02-15,2024-02,15876.0,62.63,Paid,3.0
CUST-00050,Commercial,2024-03-11,2024-03,17099.0,66.3,Paid,3.0
CUST-00050,Commercial,2024-04-11,2024-04,16499.0,64.5,Paid,3.0
CUST-00050,Commercial,2024-05-08,2024-05,18030.0,69.09,Paid,3.0
CUST-00050,Commercial,2024-06-13,2024-06,28889.0,101.67,Overdue,3.0
CUST-00050,Commercial,2024-07-10,2024-07,30713.0,107.14,Paid,3.0
CUST-00050,Commercial,2024-08-07,2024-08,26599.0,94.8,Paid,3.0
CUST-00051,Industrial,2024-01-19,2024-01,142666.0,414.47,Paid,2.8
CUST-00051,Industrial,2024-02-13,2024-02,41155.0,130.23,Paid,2.8
CUST-00051,Industrial,2024-03-05,2024-03,122389.0,357.69,Paid,2.8
CUST-00051,Industrial,2024-04-13,2024-04,130288.0,379.81,Paid,2.8
CUST-00051,Industrial,2024-05-27,2024-05,112243.0,329.28,Paid,2.8
CUST-00051,Industrial,2024-06-23,2024-06,174329.0,503.12,Paid,2.8
CUST-00051,Industrial,2024-07-17,2024-07,215243.0,617.68,Overdue,2.8
CUST-00051,Industrial,2024-08-05,2024-08,209217.0,600.81,Paid,2.8
CUST-00052,Industrial,2024-01-06,2024-01,262494.0,749.98,Paid,2.8
CUST-00052,Industrial,2024-02-07,2024-02,277451.0,791.86,Paid,2.8
CUST-00052,Industrial,2024-03-24,2024-03,317311.0,903.47,Paid,2.8
CUST-00052,Industrial,2024-04-22,2024-04,311800.0,888.04,Paid,2.8
CUST-00052,Industrial,2024-05-15,2024-05,330966.0,941.7,Overdue,2.8
CUST-00052,Industrial,2024-06-02,2024-06,425447.0,1206.25,Paid,2.8
CUST-00052,Industrial,2024-07-06,2024-07,362978.0,1031.34,Paid,2.8
CUST-00052,Industrial,2024-08-17,2024-08,474370.0,1343.24,Paid,2.8
CUST-00053,Residential,2024-01-17,2024-01,6166.0,30.42,Paid,2.5
CUST-00053,Residential,2024-02-14,2024-02,5653.0,29.13,Paid,2.5
CUST-00053,Residential,2024-03-14,2024-03,5163.0,27.91,Overdue,2.5
CUST-00053,Residential,2024-04-07,2024-04,6396.0,30.99,Paid,2.5
CUST-00053,Residential,2024-05-23,2024-05,2509.0,21.27,Paid,2.5
CUST-00053,Residential,2024-06-13,2024-06,3631.0,24.08,Paid,2.5
CUST-00053,Residential,2024-07-11,2024-07,6834.0,32.08,Paid,2.5
CUST-00053,Residential,2024-08-21,2024-08,8206.0,35.51,Paid,2.5
CUST-00054,Residential,2024-01-21,2024-01,11112.0,42.78,Paid,2.5
CUST-00054,Residential,2024-02-23,2024-02,9853.0,39.63,Paid,2.5
CUST-00054,Residential,2024-03-14,2024-03,9679.0,39.2,Paid,2.5
CUST-00054,Residential,2024-04-22,2024-04,2894.0,22.24,Paid,2.5
CUST-00054,Residential,2024-05-14,2024-05,9855.0,39.64,Paid,2.5
CUST-00054,Residential,2024-06-14,2024-06,12723.0,46.81,Overdue,2.5
CUST-00054,Residential,2024-07-23,2024-07,15217.0,53.04,Paid,2.5
CUST-00054,Residential,2024-08-20,2024-08,13690.0,49.22,Paid,2.5
CUST-00055,Residential,2024-01-25,2024-01,24036.0,75.09,Paid,2.5
CUST-00055,Residential,2024-02-13,2024-02,8886.0,37.22,Paid,2.5
CUST-00055,Residential,2024-03-07,2024-03,9404.0,38.51,Paid,2.5
CUST-00055,Residential,2024-04-07,2024-04,10749.0,41.87,Paid,2.5
CUST-00055,Residential,2024-05-26,2024-05,7907.0,34.77,Paid,2.5
CUST-00055,Residential,2024-06-04,2024-06,14467.0,51.17,Paid,2.5
CUST-00055,Residential,2024-07-22,2024-07,18323.0,60.81,Paid,2.5
CUST-00055,Residential,2024-08-01,2024-08,13800.0,49.5,Paid,2.5
CUST-00056,Residential,2024-01-26,2024-01,8737.0,36.84,Paid,2.5
CUST-00056,Residential,2024-02-12,2024-02,11686.0,44.22,Paid,2.5
CUST-00056,Residential,2024-03-18,2024-03,9565.0,38.91,Paid,2.5
CUST-00056,Residential,2024-04-21,2024-04,9328.0,38.32,Paid,2.5
CUST-00056,Residential,2024-05-21,2024-05,10408.0,41.02,Paid,2.5
CUST-00056,Residential,2024-06-01,2024-06,7162.0,32.91,Paid,2.5
CUST-00056,Residential,2024-07-28,2024-07,12895.0,47.24,Paid,2.5
CUST-00056,Residential,2024-08-05,2024-08,12710.0,46.77,Paid,2.5
CUST-00057,Industrial,2024-01-21,2024-01,115035.0,337.1,Paid,2.8
CUST-00057,Industrial,2024-02-10,2024-02,143168.0,415.87,Paid,2.8
CUST-00057,Industrial,2024-03-03,2024-03,138951.0,404.06,Paid,2.8
CUST-00057,Industrial,2024-04-19,2024-04,169682.0,490.11,Pending,2.8
CUST-00057,Industrial,2024-05-01,2024-05,142362.0,413.61,Paid,2.8
CUST-00057,Industrial,2024-06-15,2024-06,166264.0,480.54,Paid,2.8
CUST-00057,Industrial,2024-07-25,2024-07,231507.0,663.22,Overdue,2.8
CUST-00057,Industrial,2024-08-21,2024-08,61123.0,186.14,Paid,2.8
CUST-00058,Residential,2024-01-04,2024-01,10088.0,40.22,Paid,2.5
CUST-00058,Residential,2024-02-12,2024-02,8624.0,36.56,Paid,2.5
CUST-00058,Residential,2024-03-19,2024-03,7450.0,33.63,Paid,2.5
CUST-00058,Residential,2024-04-01,2024-04,9440.0,38.6,Paid,2.5
CUST-00058,Residential,2024-05-07,2024-05,3440.0,23.6,Paid,2.5
CUST-00058,Residential,2024-06-27,2024-06,12357.0,45.89,Paid,2.5
CUST-00058,Residential,2024-07-27,2024-07,9388.0,38.47,Paid,2.5
CUST-00058,Residential,2024-08-01,2024-08,14640.0,51.6,Paid,2.5
CUST-00059,Residential,2024-01-23,2024-01,3547.0,23.87,Paid,2.5
CUST-00059,Residential,2024-02-19,2024-02,3703.0,24.26,Paid,2.5
CUST-00059,Residential,2024-03-01,2024-03,3768.0,24.42,Paid,2.5
CUST-00059,Residential,2024-04-05,2024-04,3438.0,23.59,Overdue,2.5
CUST-00059,Residential,2024-05-15,2024-05,4184.0,25.46,Paid,2.5
CUST-00059,Residential,2024-06-07,2024-06,4873.0,27.18,Paid,2.5
CUST-00059,Residential,2024-07-18,2024-07,5564.0,28.91,Paid,2.5
CUST-00059,Residential,2024-08-09,2024-08,4780.0,26.95,Overdue,2.5
CUST-00060,Residential,2024-01-05,2024-01,3361.0,23.4,Paid,2.5
CUST-00060,Residential,2024-02-23,2024-02,3034.0,22.58,Paid,2.5
CUST-00060,Residential,2024-03-25,2024-03,4158.0,25.4,Paid,2.5
CUST-00060,Residential,2024-04-12,2024-04,3362.0,23.41,Paid,2.5
CUST-00060,Residential,2024-05-21,2024-05,3619.0,24.05,Paid,2.5
CUST-00060,Residential,2024-06-21,2024-06,4671.0,26.68,Paid,2.5
CUST-00060,Residential,2024-07-05,2024-07,5366.0,28.41,Paid,2.5
CUST-00060,Residential,2024-08-11,2024-08,4469.0,26.17,Paid,2.5
CUST-00061,Residential,2024-01-23,2024-01,4070.0,25.18,Paid,2.5
CUST-00061,Residential,2024-02-22,2024-02,3275.0,23.19,Paid,2.5
CUST-00061,Residential,2024-03-18,2024-03,3723.0,24.31,Paid,2.5
CUST-00061,Residential,2024-04-06,2024-04,4147.0,25.37,Paid,2.5
CUST-00061,Residential,2024-05-26,2024-05,3345.0,23.36,Paid,2.5
CUST-00061,Residential,2024-06-05,2024-06,5077.0,27.69,Paid,2.5
CUST-00061,Residential,2024-07-21,2024-07,4508.0,26.27,Paid,2.5
CUST-00061,Residential,2024-08-05,2024-08,5748.0,29.37,Overdue,2.5
CUST-00062,Commercial,2024-01-19,2024-01,35854.0,122.56,Paid,3.0
CUST-00062,Commercial,2024-02-06,2024-02,39558.0,133.67,Paid,3.0
CUST-00062,Commercial,2024-03-28,2024-03,45104.0,150.31,Paid,3.0
CUST-00062,Commercial,2024-04-15,2024-04,38842.0,131.53,Paid,3.0
CUST-00062,Commercial,2024-05-15,2024-05,16235.0,63.7,Paid,3.0
CUST-00062,Commercial,2024-06-09,2024-06,60669.0,197.01,Paid,3.0
CUST-00062,Commercial,2024-07-02,2024-07,60362.0,196.09,Paid,3.0
CUST-00062,Commercial,2024-08-11,2024-08,52410.0,172.23,Paid,3.0
CUST-00063,Residential,2024-01-09,2024-01,8062.0,35.16,Paid,2.5
CUST-00063,Residential,2024-02-03,2024-02,6880.0,32.2,Paid,2.5
CUST-00063,Residential,2024-03-07,2024-03,7469.0,33.67,Paid,2.5
CUST-00063,Residential,2024-04-05,2024-04,8922.0,37.3,Overdue,2.5
CUST-00063,Residential,2024-05-15,2024-05,7754.0,34.38,Paid,2.5
CUST-00063,Residential,2024-06-05,2024-06,12562.0,46.4,Paid,2.5
CUST-00063,Residential,2024-07-24,2024-07,5026.0,27.57,Overdue,2.5
CUST-00063,Residential,2024-08-03,2024-08,8984.0,37.46,Paid,2.5
CUST-00064,Commercial,2024-01-28,2024-01,47591.0,157.77,Paid,3.0
CUST-00064,Commercial,2024-02-19,2024-02,51875.0,170.62,Paid,3.0
CUST-00064,Commercial,2024-03-02,2024-03,47453.0,157.36,Paid,3.0
CUST-00064,Commercial,2024-04-27,2024-04,47715.0,158.15,Paid,3.0
CUST-00064,Commercial,2024-05-20,2024-05,39309.0,132.93,Paid,3.0
CUST-00064,Commercial,2024-06-11,2024-06,68536.0,220.61,Paid,3.0
CUST-00064,Commercial,2024-07-08,2024-07,56104.0,183.31,Paid,3.0
CUST-00064,Commercial,2024-08-20,2024-08,65433.0,211.3,Paid,3.0
CUST-00065,Industrial,2024-01-04,2024-01,372315.0,1057.48,Paid,2.8
CUST-00065,Industrial,2024-02-07,2024-02,456644.0,1293.6,Paid,2.8
CUST-00065,Industrial,2024-03-14,2024-03,447059.0,1266.76,Paid,2.8
CUST-00065,Industrial,2024-04-19,2024-04,366081.0,1040.03,Paid,2.8
CUST-00065,Industrial,2024-05-21,2024-05,423546.0,1200.93,Paid,2.8
CUST-00065,Industrial,2024-06-09,2024-06,592836.0,1674.94,Paid,2.8
CUST-00065,Industrial,2024-07-21,2024-07,589796.0,1666.43,Pending,2.8
CUST-00065,Industrial,2024-08-02,2024-08,652878.0,1843.06,Paid,2.8
CUST-00066,Residential,2024-01-24,2024-01,9784.0,39.46,Paid,2.5
CUST-00066,Residential,2024-02-15,2024-02,10147.0,40.37,Pending,2.5
CUST-00066,Residential,2024-03-17,2024-03,13079.0,47.7,Paid,2.5
CUST-00066,Residential,2024-04-19,2024-04,10513.0,41.28,Paid,2.5
CUST-00066,Residential,2024-05-19,2024-05,12325.0,45.81,Paid,2.5
CUST-00066,Residential,2024-06-09,2024-06,46772.0,131.93,Paid,2.5
CUST-00066,Residential,2024-07-21,2024-07,15035.0,52.59,Paid,2.5
CUST-00066,Residential,2024-08-17,2024-08,77306.0,208.27,Pending,2.5
CUST-00067,Residential,2024-01-21,2024-01,5706.0,29.27,Paid,2.5
CUST-00067,Residential,2024-02-24,2024-02,5265.0,28.16,Paid,2.5
CUST-00067,Residential,2024-03-12,2024-03,6490.0,31.22,Paid,2.5
CUST-00067,Residential,2024-04-05,2024-04,5711.0,29.28,Paid,2.5
CUST-00067,Residential,2024-05-06,2024-05,2891.0,22.23,Paid,2.5
CUST-00067,Residential,2024-06-07,2024-06,10250.0,40.63,Paid,2.5
CUST-00067,Residential,2024-07-14,2024-07,24663.0,76.66,Pending,2.5
CUST-00067,Residential,2024-08-10,2024-08,29968.0,89.92,Paid,2.5
CUST-00068,Residential,2024-01-13,2024-01,7156.0,32.89,Paid,2.5
CUST-00068,Residential,2024-02-20,2024-02,5939.0,29.85,Paid,2.5
CUST-00068,Residential,2024-03-18,2024-03,7601.0,34.0,Paid,2.5
CUST-00068,Residential,2024-04-15,2024-04,6379.0,30.95,Paid,2.5
CUST-00068,Residential,2024-05-07,2024-05,2586.0,21.47,Paid,2.5
CUST-00068,Residential,2024-06-28,2024-06,9744.0,39.36,Paid,2.5
CUST-00068,Residential,2024-07-22,2024-07,8780.0,36.95,Pending,2.5
CUST-00068,Residential,2024-08-07,2024-08,3205.0,23.01,Paid,2.5
CUST-00069,Industrial,2024-01-19,2024-01,283391.0,808.49,Paid,2.8
CUST-00069,Industrial,2024-02-20,2024-02,293510.0,836.83,Paid,2.8
CUST-00069,Industrial,2024-03-06,2024-03,280730.0,801.04,Paid,2.8
CUST-00069,Industrial,2024-04-10,2024-04,295347.0,841.97,Paid,2.8
CUST-00069,Industrial,2024-05-05,2024-05,280876.0,801.45,Paid,2.8
CUST-00069,Industrial,2024-06-18,2024-06,358081.0,1017.63,Paid,2.8
CUST-00069,Industrial,2024-07-03,2024-07,460113.0,1303.32,Paid,2.8
CUST-00069,Industrial,2024-08-25,2024-08,418832.0,1187.73,Paid,2.8
CUST-00070,Industrial,2024-01-15,2024-01,246727.0,705.83,Paid,2.8
CUST-00070,Industrial,2024-02-13,2024-02,85347.0,253.97,Paid,2.8
CUST-00070,Industrial,2024-03-14,2024-03,318648.0,907.22,Paid,2.8
CUST-00070,Industrial,2024-04-12,2024-04,281532.0,803.29,Paid,2.8
CUST-00070,Industrial,2024-05-17,2024-05,233594.0,669.06,Paid,2.8
CUST-00070,Industrial,2024-06-23,2024-06,479341.0,1357.16,Paid,2.8
CUST-00070,Industrial,2024-07-01,2024-07,316091.0,900.06,Paid,2.8
CUST-00070,Industrial,2024-08-14,2024-08,431440.0,1223.03,Pending,2.8
CUST-00071,Industrial,2024-01-03,2024-01,116664.0,341.66,Paid,2.8
CUST-00071,Industrial,2024-02-04,2024-02,441758.0,1251.92,Paid,2.8
CUST-00071,Industrial,2024-03-27,2024-03,303998.0,866.19,Overdue,2.8
CUST-00071,Industrial,2024-04-03,2024-04,453048.0,1283.53,Paid,2.8
CUST-00071,Industrial,2024-05-27,2024-05,319852.0,910.59,Paid,2.8
CUST-00071,Industrial,2024-06-14,2024-06,523254.0,1480.11,Paid,2.8
CUST-00071,Industrial,2024-07-17,2024-07,484264.0,1370.94,Overdue,2.8
CUST-00071,Industrial,2024-08-13,2024-08,693160.0,1955.85,Pending,2.8
CUST-00072,Residential,2024-01-01,2024-01,11886.0,44.72,Paid,2.5
CUST-00072,Residential,2024-02-16,2024-02,10880.0,42.2,Paid,2.5
CUST-00072,Residential,2024-03-13,2024-03,12636.0,46.59,Paid,2.5
CUST-00072,Residential,2024-04-19,2024-04,12083.0,45.21,Paid,2.5
CUST-00072,Residential,2024-05-21,2024-05,12921.0,47.3,Paid,2.5
CUST-00072,Residential,2024-06-07,2024-06,13648.0,49.12,Paid,2.5
CUST-00072,Residential,2024-07-20,2024-07,17112.0,57.78,Paid,2.5
CUST-00072,Residential,2024-08-08,2024-08,18258.0,60.65,Paid,2.5
CUST-00073,Commercial,2024-01-02,2024-01,13515.0,55.54,Overdue,3.0
CUST-00073,Commercial,2024-02-20,2024-02,13920.0,56.76,Paid,3.0
CUST-00073,Commercial,2024-03-03,2024-03,12555.0,52.66,Paid,3.0
CUST-00073,Commercial,2024-04-08,2024-04,13474.0,55.42,Paid,3.0
CUST-00073,Commercial,2024-05-23,2024-05,16504.0,64.51,Overdue,3.0
CUST-00073,Commercial,2024-06-10,2024-06,19969.0,74.91,Paid,3.0
CUST-00073,Commercial,2024-07-10,2024-07,26084.0,93.25,Paid,3.0
CUST-00073,Commercial,2024-08-02,2024-08,19526.0,73.58,Paid,3.0
CUST-00074,Residential,2024-01-07,2024-01,8922.0,37.31,Paid,2.5
CUST-00074,Residential,2024-02-09,2024-02,10998.0,42.5,Paid,2.5
CUST-00074,Residential,2024-03-08,2024-03,7935.0,34.84,Paid,2.5
CUST-00074,Residential,2024-04-26,2024-04,8712.0,36.78,Paid,2.5
CUST-00074,Residential,2024-05-01,2024-05,8580.0,36.45,Paid,2.5
CUST-00074,Residential,2024-06-07,2024-06,17782.0,59.45,Pending,2.5
CUST-00074,Residential,2024-07-18,2024-07,16120.0,55.3,Paid,2.5
CUST-00074,Residential,2024-08-17,2024-08,15994.0,54.98,Paid,2.5
CUST-00075,Residential,2024-01-28,2024-01,3333.0,23.33,Paid,2.5
CUST-00075,Residential,2024-02-13,2024-02,3687.0,24.22,Paid,2.5
CUST-00075,Residential,2024-03-09,2024-03,4424.0,26.06,Paid,2.5
CUST-00075,Residential,2024-04-09,2024-04,4505.0,26.26,Paid,2.5
CUST-00075,Residential,2024-05-16,2024-05,997.0,17.49,Paid,2.5
CUST-00075,Residential,2024-06-16,2024-06,5449.0,28.62,Paid,2.5
CUST-00075,Residential,2024-07-28,2024-07,6015.0,30.04,Paid,2.5
CUST-00075,Residential,2024-08-10,2024-08,6096.0,30.24,Paid,2.5
CUST-00076,Residential,2024-01-10,2024-01,9195.0,37.99,Paid,2.5
CUST-00076,Residential,2024-02-12,2024-02,3647.0,24.12,Paid,2.5
CUST-00076,Residential,2024-03-15,2024-03,8554.0,36.39,Paid,2.5
CUST-00076,Residential,2024-04-14,2024-04,11328.0,43.32,Paid,2.5
CUST-00076,Residential,2024-05-06,2024-05,9237.0,38.09,Overdue,2.5
CUST-00076,Residential,2024-06-02,2024-06,18326.0,60.81,Paid,2.5
CUST-00076,Residential,2024-07-16,2024-07,13419.0,48.55,Paid,2.5
CUST-00076,Residential,2024-08-28,2024-08,13145.0,47.86,Paid,2.5
CUST-00077,Government,2024-01-27,2024-01,70038.0,169.08,Paid,2.2
CUST-00077,Government,2024-02-23,2024-02,74071.0,177.96,Paid,2.2
CUST-00077,Government,2024-03-13,2024-03,61542.0,150.39,Paid,2.2
CUST-00077,Government,2024-04-09,2024-04,65527.0,159.16,Paid,2.2
CUST-00077,Government,2024-05-02,2024-05,51636.0,128.6,Pending,2.2
CUST-00077,Government,2024-06-28,2024-06,100017.0,235.04,Paid,2.2
CUST-00077,Government,2024-07-22,2024-07,82941.0,197.47,Paid,2.2
CUST-00077,Government,2024-08-02,2024-08,93494.0,220.69,Paid,2.2
CUST-00078,Commercial,2024-01-07,2024-01,31791.0,110.37,Paid,3.0
CUST-00078,Commercial,2024-02-24,2024-02,27577.0,97.73,Overdue,3.0
CUST-00078,Commercial,2024-03-05,2024-03,30128.0,105.38,Paid,3.0
CUST-00078,Commercial,2024-04-20,2024-04,28807.0,101.42,Paid,3.0
CUST-00078,Commercial,2024-05-13,2024-05,30801.0,107.4,Paid,3.0
CUST-00078,Commercial,2024-06-26,2024-06,40939.0,137.82,Paid,3.0
CUST-00078,Commercial,2024-07-25,2024-07,33475.0,115.43,Paid,3.0
CUST-00078,Commercial,2024-08-21,2024-08,35823.0,122.47,Paid,3.0
CUST-00079,Residential,2024-01-20,2024-01,6857.0,32.14,Paid,2.5
CUST-00079,Residential,2024-02-18,2024-02,6036.0,30.09,Paid,2.5
CUST-00079,Residential,2024-03-12,2024-03,6398.0,31.0,Paid,2.5
CUST-00079,Residential,2024-04-12,2024-04,5832.0,29.58,Paid,2.5
CUST-00079,Residential,2024-05-13,2024-05,7463.0,33.66,Paid,2.5
CUST-00079,Residential,2024-06-08,2024-06,9581.0,38.95,Pending,2.5
CUST-00079,Residential,2024-07-24,2024-07,10361.0,40.9,Paid,2.5
CUST-00079,Residential,2024-08-17,2024-08,11806.0,44.51,Paid,2.5
CUST-00080,Residential,2024-01-08,2024-01,4377.0,25.94,Paid,2.5
CUST-00080,Residential,2024-02-16,2024-02,5094.0,27.73,Paid,2.5
CUST-00080,Residential,2024-03-18,2024-03,4144.0,25.36,Paid,2.5
CUST-00080,Residential,2024-04-08,2024-04,4487.0,26.22,Paid,2.5
CUST-00080,Residential,2024-05-17,2024-05,4920.0,27.3,Paid,2.5
CUST-00080,Residential,2024-06-20,2024-06,7134.0,32.84,Paid,2.5
CUST-00080,Residential,2024-07-03,2024-07,6140.0,30.35,Paid,2.5
CUST-00080,Residential,2024-08-13,2024-08,22110.0,70.27,Paid,2.5
CUST-00081,Commercial,2024-01-11,2024-01,26573.0,94.72,Paid,3.0
CUST-00081,Commercial,2024-02-21,2024-02,19787.0,74.36,Paid,3.0
CUST-00081,Commercial,2024-03-22,2024-03,18991.0,71.97,Paid,3.0
CUST-00081,Commercial,2024-04-15,2024-04,24552.0,88.66,Paid,3.0
CUST-00081,Commercial,2024-05-27,2024-05,22748.0,83.25,Paid,3.0
CUST-00081,Commercial,2024-06-08,2024-06,32525.0,112.58,Paid,3.0
CUST-00081,Commercial,2024-07-11,2024-07,33301.0,114.9,Paid,3.0
CUST-00081,Commercial,2024-08-20,2024-08,34594.0,118.78,Paid,3.0
CUST-00082,Residential,2024-01-18,2024-01,5335.0,28.34,Paid,2.5
CUST-00082,Residential,2024-02-20,2024-02,4812.0,27.03,Overdue,2.5
CUST-00082,Residential,2024-03-07,2024-03,5362.0,28.4,Paid,2.5
CUST-00082,Residential,2024-04-12,2024-04,6637.0,31.59,Paid,2.5
CUST-00082,Residential,2024-05-12,2024-05,6213.0,30.53,Paid,2.5
CUST-00082,Residential,2024-06-07,2024-06,8813.0,37.03,Paid,2.5
CUST-00082,Residential,2024-07-28,2024-07,8472.0,36.18,Pending,2.5
CUST-00082,Residential,2024-08-25,2024-08,6003.0,30.01,Pending,2.5
CUST-00083,Residential,2024-01-01,2024-01,3386.0,23.47,Paid,2.5
CUST-00083,Residential,2024-02-07,2024-02,3657.0,24.14,Paid,2.5
CUST-00083,Residential,2024-03-27,2024-03,3094.0,22.74,Paid,2.5
CUST-00083,Residential,2024-04-06,2024-04,3603.0,24.01,Paid,2.5
CUST-00083,Residential,2024-05-19,2024-05,3585.0,23.96,Paid,2.5
CUST-00083,Residential,2024-06-16,2024-06,4950.0,27.38,Paid,2.5
CUST-00083,Residential,2024-07-16,2024-07,5477.0,28.69,Overdue,2.5
CUST-00083,Residential,2024-08-06,2024-08,5301.0,28.25,Paid,2.5
CUST-00084,Residential,2024-01-23,2024-01,3051.0,22.63,Overdue,2.5
CUST-00084,Residential,2024-02-14,2024-02,3349.0,23.37,Paid,2.5
CUST-00084,Residential,2024-03-01,2024-03,3234.0,23.09,Pending,2.5
CUST-00084,Residential,2024-04-20,2024-04,2680.0,21.7,Paid,2.5
CUST-00084,Residential,2024-05-20,2024-05,3216.0,23.04,Paid,2.5
CUST-00084,Residential,2024-06-26,2024-06,4421.0,26.05,Paid,2.5
CUST-00084,Residential,2024-07-24,2024-07,5172.0,27.93,Paid,2.5
CUST-00084,Residential,2024-08-12,2024-08,4945.0,27.36,Paid,2.5
CUST-00085,Residential,2024-01-14,2024-01,6422.0,31.06,Paid,2.5
CUST-00085,Residential,2024-02-26,2024-02,7070.0,32.68,Paid,2.5
CUST-00085,Residential,2024-03-13,2024-03,2779.0,21.95,Paid,2.5
CUST-00085,Residential,2024-04-27,2024-04,31992.0,94.98,Paid,2.5
CUST-00085,Residential,2024-05-20,2024-05,7992.0,34.98,Paid,2.5
CUST-00085,Residential,2024-06-13,2024-06,10078.0,40.19,Paid,2.5
CUST-00085,Residential,2024-07-05,2024-07,10397.0,40.99,Pending,2.5
CUST-00085,Residential,2024-08-07,2024-08,9506.0,38.76,Paid,2.5
CUST-00086,Residential,2024-01-23,2024-01,3582.0,23.95,Paid,2.5
